"2619661","Just who are Burnley's Europa League opponents Istanbul Basaksehir?","http://www.dailymail.co.uk/sport/football/article-6039945/Just-Burnleys-Europa-League-opponents-Istanbul-Basaksehir.html","2018-08-08 12:46:26","2018-08-10 11:43:00","1","176042","142","2018-08-10 12:52:20","2018-08-14 11:41:25",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vsArOM",\N
"2619662","'He’s still got a desire to be the best he can be': Hart eager to prove critics wrong, says Dyche","http://www.dailymail.co.uk/sport/football/article-6040863/Hes-got-desire-best-Hart-eager-prove-critics-wrong-says-Dyche.html","2018-08-09 00:00:00","2018-08-10 16:04:00","1","176042","142","2018-08-10 12:52:33","2018-08-14 11:41:35",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vscxTu",\N
"2619663","Burnley squad stretched ahead of Europa League clash against Istanbul Basaksehir","http://www.dailymail.co.uk/sport/football/article-6042187/Burnley-squad-stretched-ahead-Europa-League-clash-against-Istanbul-Basaksehir.html","2018-08-09 00:00:00","2018-08-10 01:22:00","1","176042","142","2018-08-10 12:52:46","2018-08-14 11:41:45",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2AVerBb",\N
"2619664","Istanbul Basaksehir v Burnley and Rangers v Maribor Europa League LIVE","http://www.dailymail.co.uk/sport/football/article-6044447/Istanbul-Basaksehir-v-Burnley-Rangers-v-Maribor-Europa-League-qualifiers-LIVE.html","2018-08-10 00:00:00","2018-08-10 12:49:00","1","176042","142","2018-08-10 12:52:58","2018-08-14 11:41:57",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2OY3ly6",\N
"2619665","Istanbul Basaksehir 0-0 Burnley: Sean Dyche's side earn draw in Turkey","http://www.dailymail.co.uk/sport/football/article-6044955/Istanbul-Basaksehir-0-0-Burnley-Sean-Dyches-fail-score-frustrating-leg.html","2018-08-10 00:00:00","2018-08-10 15:50:00","1","176042","142","2018-08-10 12:53:09","2018-08-14 11:42:04",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2MAaweC",\N
"2620144","Elderly woman, 70, and her two great-grandchildren, four and five, die in the California wildfire","http://www.dailymail.co.uk/news/article-6002919/Elderly-woman-70-two-great-grandchildren-four-five-die-California-wildfire.html","2018-07-28 12:34:57","2018-08-10 16:47:00","1","175997","142","2018-08-10 13:26:12","2018-08-14 11:51:34",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2uYKf2H",\N
"2620159","Shocking moment thugs viciously attack elderly Sikh man in Manteca","http://www.dailymail.co.uk/news/article-6039273/Shocking-moment-two-thugs-viciously-attack-elderly-Sikh-man.html","2018-08-08 12:09:48","2018-08-10 08:15:00","1","175877","142","2018-08-10 13:27:26","2018-08-14 11:52:41",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2MpXHDl",\N
"2620165","Australian firefighters come together with American forces to fight California fire in amazing photo","http://www.dailymail.co.uk/news/article-6041363/Australian-firefighters-come-American-forces-fight-California-fire-amazing-photo.html","2018-08-09 00:00:00","2018-08-10 20:42:00","1","175799","142","2018-08-10 13:27:53","2018-08-14 11:52:50",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2ATLuW7",\N
"2620170","California police chief reveals suspect in Sikh man beating is his SON","http://www.dailymail.co.uk/news/article-6043181/Disgusted-police-chief-reveals-suspect-brutal-beating-Sikh-man-teenage-SON.html","2018-08-09 00:00:00","2018-08-10 08:45:00","1","175877","142","2018-08-10 13:28:17","2018-08-14 11:52:57",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vxdr0V",\N
"2620177","Third firefighter killed in California as smoke now covers three quarters of the state","http://www.dailymail.co.uk/news/article-6045277/Third-firefighter-killed-California-smoke-covers-three-quarters-state.html","2018-08-10 00:00:00","2018-08-10 17:28:00","1","175799","142","2018-08-10 13:28:49","2018-08-14 11:53:10",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2vyHGVj",\N
"2620181","Mother-of-three sets herself on fire, burning down California home, and killing her twin daughters","http://www.dailymail.co.uk/news/article-6045327/Police-Mom-sets-fire-kills-twins.html","2018-08-10 00:00:00","2018-08-10 17:44:00","1","175944","142","2018-08-10 13:29:06","2018-08-14 11:53:24",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2OWRlwU",\N
"2620187","Letter alleges lewd, drunken behavior by lottery officials","http://www.dailymail.co.uk/news/article-6045875/Letter-alleges-lewd-drunken-behavior-lottery-officials.html","2018-08-10 00:00:00","2018-08-10 21:18:00","1","175876","142","2018-08-10 13:29:33","2018-08-14 11:53:54",\N,\N,\N,\N,\N,\N,"https://dailym.ai/2OUO0yF",\N
"2620212","Ruble Tumbles as U.S. Sets Out New Sanctions on Russia","https://www.nytimes.com/2018/08/09/world/europe/russia-sanctions-ruble.html","2018-08-09 00:00:00","2018-08-09 12:00:00","0","175896","28091","2018-08-10 13:30:58","2018-08-14 12:33:00",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/09/world/europe/russia-sanctions-ruble.html",\N
"2620214","Turkey Emerges as Economic Flash Point as Tensions With U.S. Soar","https://www.nytimes.com/2018/08/10/business/turkey-erdogan-economy-lira.html","2018-08-10 00:00:00","2018-08-10 12:00:00","1","175796","28091","2018-08-10 13:31:04","2018-08-14 12:33:09",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/10/business/turkey-erdogan-economy-lira.html",\N
"2620218","Trump Hits Turkey When It’s Down, Doubling Tariffs","https://www.nytimes.com/2018/08/10/us/politics/trump-turkey-tariffs-currency.html","2018-08-10 09:58:23","2018-08-10 12:00:00","0","175796","28091","2018-08-10 13:31:29","2018-08-14 12:34:05",\N,\N,\N,\N,\N,\N,"https://www.nytimes.com/2018/08/10/us/politics/trump-turkey-tariffs-currency.html",\N
"2620364","Trump doubles Turkish tariffs as lira plunges to record lows - business live","https://www.theguardian.com/business/live/2018/aug/10/uk-growth-figures-gdp-house-of-fraser-business-live","2018-08-10 11:39:44","2018-08-10 13:05:56","1","175796","13990","2018-08-10 13:40:11","2018-08-14 12:42:02",\N,\N,\N,\N,\N,\N,"https://www.theguardian.com/business/live/2018/aug/10/uk-growth-figures-gdp-house-of-fraser-business-live?CMP=share_btn_tw",\N
